Price,Min Nights,No of Reviews,Reviews Per Month,Calculated Host Listings,Availability,Neighbourhood Group Code,Room Type Code,Clusters,Cluster
100,3,79,1.3,1,175,2,1,3,black
540,30,0,0.0,1,263,1,2,3,black
110,30,2,0.03,1,0,1,1,0,rose
160,1,18,0.33,6,94,1,2,0,rose
151,30,45,0.76,1,0,1,1,0,rose
75,30,0,0.0,1,0,2,2,0,rose
374,3,19,0.33,5,0,1,1,0,rose
172,2,166,2.73,1,339,2,1,3,black
50,5,5,0.08,1,0,2,2,0,rose
83,1,12,0.21,6,89,1,2,0,rose
80,5,58,0.98,1,27,1,2,0,rose
40,30,8,0.13,1,0,2,2,0,rose
350,30,2,0.03,1,0,1,2,0,rose
190,30,0,0.0,1,0,2,1,0,rose
151,2,139,2.29,1,98,1,1,0,rose
160,5,71,1.18,3,51,2,1,0,rose
95,3,31,0.51,1,90,2,2,0,rose
68,3,22,2.83,1,110,2,2,0,rose
120,30,4,0.43,1,153,3,1,0,rose
70,30,59,0.98,2,0,2,1,0,rose
117,30,146,2.68,3,245,3,1,3,black
145,2,183,3.15,1,161,2,1,0,rose
89,30,12,0.22,12,249,1,1,3,black
484,31,1,0.02,526,365,1,1,3,black
75,30,168,2.77,5,78,2,2,0,rose
75,30,190,3.14,5,48,2,2,0,rose
46,2,14,1.58,2,161,3,2,0,rose
