Price,Min Nights,No of Reviews,Latitude,Longitude,Reviews Per Month,Calculated Host Listings,Availability,Neighbourhood Group Code,Room Type Code,Clusters,Cluster
38,30,1,40.70018,-73.94082,0.05,21,339,2,2,0,gray
50,2,57,40.74956,-73.87231,2.79,2,168,3,2,3,black
210,30,7,40.64774,-73.94967,0.41,1,234,2,1,0,gray
70,120,1,40.80244,-73.96528,0.05,4,365,1,2,0,gray
175,2,20,40.64282,-73.91394,0.95,2,179,2,1,0,gray
82,30,5,40.87039,-73.89849,0.35,1,180,4,1,0,gray
91,30,18,40.73408,-73.85733,0.91,4,124,3,2,3,black
49,5,0,40.68554,-73.81995,0.0,7,364,3,2,0,gray
299,6,7,40.71704,-73.98875,0.34,1,52,1,1,3,black
125,4,14,40.76314,-73.9904,0.69,1,0,1,1,3,black
196,1,172,40.76242,-73.99234,8.47,6,299,1,2,0,gray
212,1,229,40.76175,-73.99281,11.34,6,296,1,2,0,gray
181,1,53,40.76018,-73.99078,3.05,6,292,1,2,0,gray
50,1,52,40.69336,-73.94175,2.44,2,0,2,2,3,black
105,1,89,40.84317,-73.86575,5.69,2,2,4,1,3,black
314,1,43,40.69804,-73.93145,2.41,2,63,2,1,3,black
130,2,74,40.67964,-73.94179,3.63,3,96,2,1,3,black
173,4,10,40.72034,-73.99099,0.53,1,5,1,1,3,black
55,2,19,40.71559,-73.8888,0.99,4,173,3,2,3,black
290,2,72,40.74192,-73.98142,3.58,1,258,1,2,0,gray
169,6,36,40.7633,-73.9809,1.71,1,74,1,1,3,black
45,15,0,40.80208,-73.94795,0.0,3,0,1,2,3,black
331,1,0,40.632427,-73.922829,0.0,15,228,2,1,0,gray
750,1,0,40.7696,-73.9907,0.0,1,365,1,1,1,green
180,5,0,40.68941,-73.94896,0.0,1,278,2,2,0,gray
130,30,7,40.57765,-74.01229,0.35,14,179,2,1,0,gray
192,1,10,40.75948,-73.98532,0.47,59,0,1,2,3,black
131,30,3,40.73934,-73.97993,0.36,159,249,1,1,0,gray
150,1,1,40.70687,-74.00886,0.05,1,0,1,1,3,black
199,3,14,40.71119,-73.96413,2.26,4,272,2,2,0,gray
53,1,91,40.70002,-73.92011,4.4,6,297,2,2,0,gray
75,2,39,40.77523,-73.91153,2.42,6,43,3,2,3,black
75,2,15,40.86795,-73.89203,0.73,2,365,4,2,0,gray
648,1,71,40.70117,-73.94484,3.44,4,31,2,1,3,black
64,30,9,40.688014,-73.942952,0.5,25,310,2,2,0,gray
130,1,17,40.72853,-73.98836,0.81,5,0,1,2,3,black
134,4,57,40.80716,-73.95652,2.79,4,218,1,1,0,gray
270,2,48,40.66215,-73.75736,2.36,4,364,3,1,0,gray
275,30,4,40.76771,-73.93076,0.21,2,64,3,1,3,black
83,1,128,40.56434,-74.18373,6.04,1,344,5,1,0,gray
75,3,32,40.6914,-73.93302,1.77,7,175,2,2,3,black
155,4,13,40.5773,-73.99807,1.34,2,339,2,1,0,gray
80,30,4,40.76699,-73.92928,0.2,2,299,3,2,0,gray
79,3,48,40.6891,-73.93272,2.35,7,179,2,2,0,gray
75,5,1,40.82541,-73.94189,0.05,2,362,1,2,0,gray
264,1,16,40.71946,-73.95331,0.8,1,2,2,1,3,black
221,1,84,40.72317,-73.98915,4.49,1,285,1,1,0,gray
300,1,15,40.71747,-73.96465,0.73,1,89,2,2,3,black
145,30,0,40.734217,-73.99461509999999,0.0,1,50,1,1,3,black
175,2,70,40.65643,-73.95362,3.36,1,156,2,1,3,black
95,30,0,40.63064,-74.08179,0.0,1,0,5,2,3,black
48,6,11,40.65876,-73.93578,0.71,57,178,2,2,0,gray
30,90,0,40.62851,-74.02636,0.0,394,248,2,2,0,gray
266,30,10,40.72525,-73.95345,0.7,1,41,2,1,3,black
550,3,2,40.74393,-73.99654,0.1,1,364,1,1,0,gray
85,2,28,40.67574,-73.90565,1.32,1,0,2,2,3,black
160,3,54,40.70822,-73.942,2.72,2,353,2,2,0,gray
55,2,15,40.65067,-73.9523,0.74,3,180,2,2,0,gray
48,90,6,40.74003,-73.90153,0.53,124,352,3,2,0,gray
115,1,55,40.68019,-73.91056,2.95,1,0,2,1,3,black
70,3,23,40.675,-73.88861,1.13,2,90,2,2,3,black
100,1,4,40.68287,-73.77372,0.25,1,0,3,2,3,black
50,1,7,40.813202,-73.860687,0.35,2,357,4,2,0,gray
236,5,69,40.71723,-73.99887,3.32,1,275,1,1,0,gray
255,30,1,40.77676,-73.97696,0.05,1,38,1,1,3,black
280,1,22,40.75474,-73.99436,1.04,17,94,1,2,3,black
137,1,48,40.74615,-73.98882,2.63,8,149,1,1,3,black
70,30,3,40.71859,-73.95089,0.15,8,364,2,2,0,gray
300,1,27,40.69019,-73.95321,1.33,3,168,2,1,0,gray
163,30,4,40.65943,-73.97711,0.2,7,332,2,1,0,gray
92,4,18,40.68907,-73.97852,0.89,7,223,2,2,0,gray
93,2,3,40.76551,-73.91039,0.15,1,78,3,1,3,black
189,3,70,40.71603,-73.93923,4.7,1,199,2,1,0,gray
196,5,19,40.75795,-73.92002,0.96,1,177,3,1,0,gray
104,30,0,40.72461,-73.98834,0.0,1,0,1,1,3,black
125,10,1,40.6723,-73.96088,0.05,1,0,2,1,3,black
105,3,53,40.74284,-73.98032,2.57,1,0,1,1,3,black
140,30,0,40.73302,-74.00722,0.0,1,0,1,1,3,black
140,7,2,40.74525,-73.97853,0.11,1,11,1,1,3,black
74,30,0,40.60133,-73.95419,0.0,1,0,2,1,3,black
150,5,1,40.67055,-73.95745,0.12,1,263,2,1,0,gray
200,90,1,40.68671,-73.97844,0.1,1,272,2,1,0,gray
196,1,4,40.76014,-73.98531,0.19,59,0,1,2,3,black
50,10,0,40.68426,-73.82152,0.0,7,0,3,2,3,black
499,30,0,40.74403,-73.98162,0.0,4,365,1,1,0,gray
239,3,35,40.76474,-73.87659,1.78,2,350,3,1,0,gray
60,30,1,40.64834,-73.96081,0.05,1,0,2,2,3,black
224,1,44,40.72192,-73.85611,4.71,1,86,3,1,3,black
65,30,0,40.86262,-73.92896,0.0,1,0,1,2,3,black
185,2,23,40.59727,-73.74178,1.13,3,179,3,1,0,gray
284,2,76,40.660553,-73.899261,3.77,1,296,2,1,0,gray
172,1,115,40.8106,-73.95307,5.62,3,220,1,1,0,gray
121,1,19,40.68264,-73.85221,0.91,4,365,3,1,0,gray
230,3,16,40.77763,-73.97773,0.84,1,2,1,1,3,black
150,2,74,40.76144,-73.98758,3.64,1,22,1,2,3,black
995,3,2,40.69917,-73.99264,0.1,1,25,2,1,1,green
196,1,2,40.75975,-73.98533,0.1,59,0,1,2,3,black
199,5,23,40.81488,-73.94503,1.11,3,127,1,1,3,black
130,25,0,40.87950622419941,-73.8583141968565,0.0,3,364,4,2,0,gray
192,2,59,40.70111,-73.7494,3.05,1,156,3,1,3,black
30,1,8,40.73893,-73.86297,2.67,13,322,3,3,0,gray
50,1,67,40.65823,-73.95602,3.48,2,0,2,2,3,black
150,2,78,40.667625,-73.958359,3.87,5,122,2,1,3,black
98,3,1,40.87851,-73.857643,0.17,2,365,4,2,0,gray
250,5,4,40.66923,-73.98008,0.24,1,0,2,1,3,black
328,30,3,40.71623,-73.95234,0.18,2,88,2,1,3,black
70,30,0,40.79099,-73.94577,0.0,2,358,1,2,0,gray
85,30,0,40.86518,-73.846,0.0,1,245,4,1,0,gray
89,60,4,40.79556,-73.96321,0.22,32,298,1,1,0,gray
408,3,0,40.7202,-73.98384,0.0,1,0,1,1,3,black
110,1,22,40.70855,-73.94372,1.07,2,0,2,2,3,black
90,7,3,40.85841,-73.8989,0.14,2,365,4,2,0,gray
75,30,4,40.63439,-73.97239,0.2,14,253,2,1,0,gray
194,1,1,40.76008,-73.98539,0.05,59,0,1,2,3,black
94,2,9,40.70211,-73.92436,0.46,4,0,2,2,3,black
80,1,16,40.67629,-73.90983,0.77,1,180,2,2,0,gray
75,6,0,40.69998538629821,-73.89571716111185,0.0,1,365,3,2,0,gray
70,3,10,40.640072,-74.024666,1.12,2,0,2,2,3,black
192,1,3,40.76153,-73.98664,0.14,59,0,1,2,3,black
192,1,11,40.76143,-73.98686,0.53,59,0,1,2,3,black
80,1,70,40.69231,-73.78522,3.37,1,246,3,2,0,gray
200,2,9,40.71606,-74.0002,0.46,1,14,1,1,3,black
108,30,0,40.68738,-73.93249,0.0,13,25,2,1,3,black
325,2,20,40.7447,-74.00467,0.97,3,106,1,1,3,black
130,100,3,40.72715,-73.98643,0.16,27,186,1,1,0,gray
112,5,49,40.76109,-73.9898,2.46,1,80,1,2,3,black
27,90,0,40.59198,-73.96862,0.0,394,25,2,2,3,black
200,30,7,40.6849,-73.98993,0.38,2,125,2,1,3,black
28,90,0,40.61393,-73.95499,0.0,394,93,2,2,3,black
150,1,34,40.7681,-73.91982,1.82,1,31,3,1,3,black
37,30,0,40.68747,-73.92714,0.0,21,249,2,2,0,gray
900,30,5,40.68205,-73.95319,0.26,1,358,2,1,1,green
599,30,1,40.74138,-73.98212,0.06,4,365,1,1,0,gray
380,1,0,40.80879,-73.91413,0.0,2,365,4,1,0,gray
82,30,1,40.7055,-73.91841,0.06,1,228,2,1,0,gray
63,1,0,40.62452,-73.9277,0.0,1,0,2,2,3,black
316,2,4,40.76358,-73.97115,0.72,1,363,1,2,0,gray
125,10,6,40.75046,-73.93943,0.31,1,0,3,1,3,black
175,3,28,40.69985,-73.94086,1.36,1,11,2,1,3,black
152,1,68,40.73371,-73.95213,3.45,1,41,2,1,3,black
150,3,57,40.69906,-73.75493,2.85,1,121,3,1,3,black
299,3,42,40.68017,-73.96139,2.05,3,365,2,1,0,gray
83,8,11,40.73576,-73.95636,0.6,1,94,2,2,3,black
49,20,53,40.71449,-73.73122,2.6,2,248,3,1,0,gray
156,4,51,40.729992,-73.980415,2.5,1,47,1,1,3,black
72,2,63,40.75761,-73.89543,3.09,3,308,3,1,0,gray
75,2,70,40.61717,-74.07848,3.4,3,343,5,1,0,gray
150,1,103,40.80509,-73.96586,5.12,2,168,1,2,0,gray
185,30,3,40.75847,-73.91664,0.17,2,99,3,1,3,black
160,30,0,40.655695841811614,-74.00144148944854,0.0,2,41,2,1,3,black
162,2,61,40.64348,-73.94944,3.02,1,18,2,1,3,black
209,3,26,40.74953,-73.97802,1.26,4,11,1,1,3,black
291,30,3,40.77586,-73.96099,0.18,4,172,1,1,0,gray
110,1,1,40.75997,-73.99872,0.05,1,0,1,1,3,black
171,3,77,40.70168,-73.91243,3.75,3,56,2,1,3,black
125,30,2,40.6731,-73.93499,0.11,1,0,2,1,3,black
60,2,0,40.66655,-73.93039,0.0,1,0,2,2,3,black
120,30,1,40.789963748660696,-73.94911244717397,0.09,5,309,1,2,0,gray
192,1,8,40.76132,-73.98688,0.39,59,0,1,2,3,black
150,30,6,40.6918,-73.95267,0.38,1,364,2,1,0,gray
66,4,44,40.61211,-73.95441,2.14,1,25,2,2,3,black
75,1,20,40.73912,-73.8646,2.15,13,336,3,2,0,gray
186,28,57,40.67665,-73.95078,2.9,2,281,2,1,0,gray
70,3,154,40.749866,-73.997162,7.76,22,34,1,2,3,black
70,3,32,40.67676,-73.88671,1.67,2,89,2,2,3,black
656,4,0,40.75579,-73.97647,0.0,3,362,1,1,0,gray
192,1,3,40.76163,-73.98678,0.15,59,0,1,2,3,black
99,30,17,40.74548,-73.98265,0.83,28,268,1,2,0,gray
252,2,5,40.71126,-73.99839,0.85,1,148,1,1,3,black
192,1,15,40.76145,-73.98698,0.75,59,0,1,2,3,black
95,30,3,40.66745,-73.95962,0.16,1,137,2,1,3,black
82,1,13,40.76912,-73.91336,0.78,2,365,3,2,0,gray
54,1,26,40.76881,-73.91418,1.25,2,356,3,2,0,gray
60,60,0,40.80237,-73.95591,0.0,1,353,1,2,0,gray
62,30,0,40.70009,-73.92818,0.0,1,0,2,2,3,black
250,7,2,40.72233,-73.99499,0.1,3,208,1,1,0,gray
80,5,8,40.76501,-73.91036,0.39,1,355,3,2,0,gray
143,5,0,40.82316,-73.88633,0.0,1,0,4,1,3,black
164,30,2,40.75898,-73.95983,0.1,13,365,1,1,0,gray
162,1,34,40.76023,-73.99649,2.63,6,269,1,2,0,gray
150,7,6,40.74264,-73.97337,0.29,1,0,1,1,3,black
346,2,55,40.7247,-73.99248,2.79,2,24,1,1,3,black
245,4,54,40.71226,-73.95735,2.66,1,21,2,1,3,black
75,30,0,40.72347,-73.80079,0.0,1,0,3,1,3,black
80,30,54,40.70003,-73.84181,2.61,1,295,3,1,0,gray
199,2,5,40.69235,-73.96384,0.26,1,0,2,1,3,black
158,3,2,40.74431,-74.00163,0.11,1,5,1,1,3,black
308,31,0,40.75478,-73.96689,0.0,526,0,1,1,3,black
65,2,69,40.5911,-73.79805,3.38,1,359,3,2,0,gray
300,2,39,40.76231,-73.96092,1.9,2,0,1,1,3,black
162,1,19,40.7585,-73.99441,0.94,6,268,1,2,0,gray
89,1,80,40.68327,-73.76568,3.95,1,0,3,1,3,black
130,31,9,40.70929,-73.94732,0.49,1,12,2,1,3,black
250,30,4,40.73409,-73.95791,0.21,1,317,2,1,0,gray
162,1,20,40.75956,-73.99645,3.14,6,269,1,2,0,gray
212,1,29,40.83569,-73.94293,1.72,2,59,1,1,3,black
2500,1,0,40.72748,-74.00279,0.0,2,0,1,1,1,green
49,1,85,40.75577,-73.92812,4.23,5,50,3,2,3,black
289,3,29,40.71102,-73.9645,1.75,1,11,2,1,3,black
259,1,11,40.75478,-73.99365,0.71,17,0,1,2,3,black
216,90,0,40.80315,-73.94989,0.0,4,217,1,1,0,gray
386,2,15,40.68765,-73.9531,0.74,2,0,2,1,3,black
110,2,2,40.70825,-73.75519,0.1,1,157,3,2,3,black
190,1,96,40.82677,-73.94219,4.84,1,41,1,1,3,black
201,1,1,40.75936,-73.98714,0.05,59,0,1,2,3,black
282,2,82,40.67316,-73.95798,4.09,1,249,2,1,0,gray
350,4,8,40.68015,-73.94391,0.4,2,0,2,1,3,black
350,3,51,40.63829,-73.90112,2.51,1,353,2,1,0,gray
150,30,5,40.67884,-73.96835,0.38,1,81,2,1,3,black
106,30,4,40.77667,-73.94955,0.27,124,360,1,1,0,gray
100,10,47,40.77474,-73.94932,2.43,1,2,1,1,3,black
240,2,12,40.73366,-74.00065,0.71,1,0,1,2,3,black
38,30,2,40.6989,-73.93892,0.1,21,274,2,2,0,gray
225,4,11,40.73212,-73.99752,0.54,1,0,1,1,3,black
226,1,116,40.58547,-73.93659,5.82,1,354,2,1,0,gray
65,30,19,40.70262,-73.91975,0.98,6,340,2,2,0,gray
150,5,0,40.8476,-73.94097,0.0,2,0,1,1,3,black
122,2,4,40.76052,-73.92635,0.47,1,0,3,1,3,black
97,2,62,40.67062,-73.77775,3.08,1,84,3,1,3,black
50,1,40,40.65902,-73.95759,1.96,2,0,2,2,3,black
106,4,57,40.82076,-73.94677,2.89,1,41,1,1,3,black
200,7,3,40.71698,-73.9631,0.15,1,0,2,1,3,black
60,30,10,40.70041,-73.91948,0.49,6,355,2,2,0,gray
967,2,0,40.67816750297754,-73.96884375041168,0.0,5,275,2,1,1,green
375,30,0,40.67209,-73.95988,0.0,1,0,2,1,3,black
105,2,23,40.68848,-73.86521,1.2,2,180,3,1,0,gray
135,7,4,40.72468,-73.94138,0.45,1,0,2,1,3,black
92,30,1,40.68291,-73.95493,0.05,5,309,2,2,0,gray
65,6,1,40.70315,-73.91472,0.06,57,129,2,2,3,black
90,1,22,40.7067,-73.95539,1.29,3,58,2,2,3,black
150,3,3,40.68638,-73.95692,0.15,1,0,2,1,3,black
195,90,5,40.79002,-73.97097,0.3,27,120,1,1,3,black
95,5,2,40.75067,-73.94133,0.1,1,0,3,2,3,black
40,30,0,40.67559,-73.95324,0.0,394,153,2,2,0,gray
65,6,2,40.70412,-73.91475,0.18,57,101,2,2,3,black
65,6,0,40.70293,-73.91412,0.0,57,248,2,2,0,gray
32,90,0,40.67491,-73.9529,0.0,394,187,2,2,0,gray
55,30,12,40.70541,-73.94094,0.6,3,31,2,2,3,black
65,6,0,40.70402,-73.91484,0.0,57,269,2,2,0,gray
68,30,0,40.83093,-73.8932,0.0,1,0,4,1,3,black
96,1,92,40.7066,-73.90545,4.67,4,205,3,1,0,gray
102,3,85,40.77054,-73.90586,4.54,2,134,3,1,3,black
95,365,1,40.77759,-73.94832,0.05,1,30,1,1,3,black
70,30,11,40.608604,-73.977539,0.57,2,180,2,2,0,gray
65,6,1,40.66459,-73.99172,0.19,57,157,2,2,3,black
100,30,1,40.74536,-73.91245,0.06,1,0,3,1,3,black
65,6,1,40.66572,-73.9939,0.1,57,129,2,2,3,black
43,6,3,40.66375,-73.99168,0.33,57,161,2,2,3,black
65,6,2,40.6639,-73.99186,0.1,57,249,2,2,0,gray
120,1,3,40.87924,-73.85831,0.15,2,363,4,2,0,gray
217,3,42,40.71874,-73.99692,2.09,2,250,1,1,0,gray
34,90,0,40.67322,-73.95463,0.0,394,95,2,2,3,black
40,30,2,40.68941,-73.91857,0.16,394,153,2,2,0,gray
65,6,8,40.66594,-73.99364,0.52,57,192,2,2,0,gray
43,6,6,40.66525,-73.99159,0.34,57,229,2,2,0,gray
86,20,0,40.79379,-73.94394,0.0,3,0,1,2,3,black
32,90,0,40.68777,-73.92079,0.0,394,4,2,2,3,black
33,90,0,40.69911,-73.92741,0.0,394,218,2,2,0,gray
150,10,3,40.7467,-74.00189,0.21,1,0,1,1,3,black
168,1,61,40.58994,-73.92364,3.42,1,167,2,1,0,gray
229,30,4,40.74913,-73.97981,0.2,8,97,1,1,3,black
550,13,0,40.68463,-73.9627,0.0,1,0,2,1,3,black
109,14,28,40.68807,-73.94144,1.49,1,166,2,1,3,black
121,30,4,40.67901,-73.94293,0.21,3,78,2,1,3,black
35,90,0,40.68843,-73.91863,0.0,394,97,2,2,3,black
123,30,4,40.76177,-73.96664,0.24,124,339,1,1,0,gray
195,15,0,40.68111,-73.94352,0.0,1,248,2,1,0,gray
145,1,11,40.71754,-73.94252,0.53,2,0,2,1,3,black
370,1,73,40.69445,-73.96114,3.58,2,312,2,1,0,gray
39,90,0,40.69453,-73.93067,0.0,394,0,2,2,3,black
27,90,0,40.65157,-73.96183,0.0,394,0,2,2,3,black
301,30,0,40.7317,-73.99145,0.0,113,359,1,1,0,gray
757,1,1,40.59882,-73.74171,0.05,3,0,3,2,1,green
75,2,4,40.68095,-73.94236,0.19,3,35,2,2,3,black
950,2,61,40.7623,-73.99923,2.97,3,0,1,1,1,green
101,1,13,40.72101,-73.94785,3.33,1,119,2,2,3,black
130,4,22,40.63687,-73.89282,1.08,1,159,2,1,3,black
196,1,0,40.7597,-73.98741,0.0,59,0,1,2,3,black
82,1,59,40.71598,-73.94023,2.92,2,68,2,2,3,black
135,30,50,40.90229,-73.84239,2.52,2,364,4,1,0,gray
80,1,104,40.65713,-74.00466,5.08,6,83,2,2,3,black
167,1,18,40.76178,-73.99151,1.16,18,339,1,2,0,gray
130,30,1,40.68848,-73.9996,0.07,2,0,2,1,3,black
756,1,1,40.58044,-73.95707,0.08,2,364,2,1,1,green
149,30,5,40.68962,-73.98032,0.33,1,133,2,1,3,black
184,2,18,40.59833,-73.74202,0.89,3,364,3,1,0,gray
122,2,9,40.55966,-74.11788,0.46,7,80,5,1,3,black
70,1,4,40.68882,-73.9492,0.21,1,0,2,2,3,black
197,30,4,40.70553,-73.94378,0.22,1,310,2,1,0,gray
144,2,80,40.74416,-73.8668,3.93,1,175,3,1,0,gray
170,1,117,40.80852,-73.95488,5.74,3,226,1,1,0,gray
120,2,14,40.55893,-74.12009,0.76,7,89,5,1,3,black
83,1,22,40.71506,-73.75643,1.08,2,89,3,2,3,black
56,6,0,40.65389,-73.91451,0.0,57,360,2,2,0,gray
165,1,32,40.68632,-73.92101,1.9,1,45,2,1,3,black
400,1,1,40.76587,-73.98172,0.09,1,45,1,2,3,black
45,30,5,40.688014,-73.9429521,0.27,25,287,2,2,0,gray
595,4,10,40.6833,-73.98688,0.58,3,320,2,1,0,gray
60,3,12,40.69256,-73.95153,0.64,18,342,2,2,0,gray
29,30,1,40.75248,-73.87857,0.07,178,56,3,2,3,black
128,2,18,40.55901,-74.11982,0.91,7,80,5,1,3,black
185,2,104,40.70978,-73.96101,5.42,1,184,2,1,0,gray
300,2,3,40.63696,-73.94939,0.98,2,171,2,1,0,gray
98,1,57,40.82775,-73.82379,3.25,1,356,4,1,0,gray
61,6,0,40.69968,-73.94461,0.0,57,360,2,2,0,gray
140,30,0,40.71971,-73.96033,0.0,1,100,2,1,3,black
116,30,3,40.769524,-73.956451,0.15,38,172,1,1,0,gray
170,14,0,40.70662,-74.01279,0.0,1,113,1,1,3,black
156,1,46,40.66751,-73.92292,2.65,2,358,2,1,0,gray
82,1,17,40.67625,-73.73878,0.84,1,291,3,1,0,gray
150,1,28,40.56649,-73.86894,1.39,5,348,3,2,0,gray
106,2,39,40.68524,-73.86503,1.94,1,104,3,1,3,black
201,5,50,40.69174,-73.94107,2.44,1,8,2,1,3,black
414,2,37,40.67001,-73.9852,2.11,1,177,2,1,0,gray
121,1,8,40.80034,-73.96981,0.95,2,5,1,1,3,black
43,50,1,40.63276,-74.10573,0.19,14,187,5,2,0,gray
1000,3,6,40.7162,-73.9937,0.3,1,91,1,1,1,green
312,4,1,40.7412,-73.98347,0.06,4,315,1,1,0,gray
8090,2,15,40.67523,-73.74813,0.77,1,12,3,2,2,red
110,5,38,40.75744,-73.99308,1.86,2,54,1,2,3,black
84,2,25,40.593265533447266,-73.7931137084961,1.37,3,336,3,1,0,gray
200,2,8,40.80689,-73.96579,1.41,1,37,1,1,3,black
200,4,28,40.67876,-74.01266,1.97,1,272,2,1,0,gray
59,30,3,40.79759,-73.97057,0.16,23,97,1,2,3,black
350,2,39,40.69439,-73.93041,2.37,1,310,2,1,0,gray
279,1,2,40.751297,-73.984818,0.11,4,140,1,2,3,black
500,3,0,40.6232,-73.90509,0.0,1,94,2,1,3,black
93,1,44,40.69056,-73.92207,2.17,1,217,2,2,0,gray
35,30,1,40.68947,-73.91903,0.11,394,1,2,2,3,black
70,5,19,40.76595,-73.92611,0.98,2,148,3,2,3,black
90,5,16,40.57578,-74.01175,0.79,14,0,2,2,3,black
121,1,10,40.8688,-73.88947,0.88,1,365,4,2,0,gray
59,2,47,40.66671,-73.74322,2.36,2,361,3,2,0,gray
120,30,3,40.76692,-73.98978,0.15,131,188,1,1,0,gray
220,3,48,40.66164,-73.95254,2.44,5,162,2,1,0,gray
161,3,51,40.65222,-73.94641,2.93,1,325,2,1,0,gray
115,3,40,40.86398,-73.84999,1.99,1,353,4,1,0,gray
100,3,32,40.71809,-73.99293,1.61,1,15,1,2,3,black
139,90,6,40.86358,-73.92961,0.32,1,16,1,1,3,black
107,2,42,40.58239,-74.10838,2.18,7,88,5,1,3,black
299,2,14,40.8247,-73.94674,0.72,1,14,1,1,3,black
56,6,0,40.65857,-73.9328,0.0,57,360,2,2,0,gray
56,6,0,40.65606,-73.94422,0.0,57,360,2,2,0,gray
199,3,25,40.81204,-73.94234,1.64,1,190,1,1,0,gray
61,6,0,40.70476,-73.91941,0.0,57,360,2,2,0,gray
221,2,107,40.76268,-73.99005,5.26,1,14,1,1,3,black
373,31,0,40.7574596,-73.9793586,0.0,526,0,1,1,3,black
142,3,56,40.67843,-73.93847,3.71,3,114,2,1,3,black
250,3,18,40.64365,-73.95654,0.91,7,342,2,2,0,gray
120,40,3,40.78329,-73.97109,0.2,2,110,1,1,3,black
93,1,38,40.71987,-73.99094,1.89,5,0,1,2,3,black
76,30,4,40.74479,-73.98302,0.2,28,217,1,2,0,gray
31,30,1,40.6898,-73.92042,0.1,394,0,2,2,3,black
1200,29,23,40.74982,-73.99425,1.15,1,25,1,1,1,green
95,30,8,40.71024,-73.96103,0.44,4,287,2,1,0,gray
85,2,63,40.73385,-73.98593,3.57,1,31,1,2,3,black
90,2,44,40.68481,-73.90932,2.74,1,168,2,2,3,black
210,4,27,40.71666,-73.95862,1.38,1,325,2,1,0,gray
149,2,17,40.55922,-74.11809,0.85,7,80,5,1,3,black
162,30,0,40.77088,-73.95755,0.0,113,336,1,1,0,gray
160,30,5,40.70113,-73.92472,0.35,1,0,2,1,3,black
185,2,18,40.68958,-73.953,0.88,1,0,2,1,3,black
126,1,29,40.76118,-73.86888,1.47,7,257,3,1,0,gray
80,2,60,40.68756,-73.92338,2.94,3,306,2,2,0,gray
175,5,23,40.66734,-73.77499,1.27,1,365,3,1,0,gray
453,2,67,40.7528,-73.96656,3.47,1,360,1,1,0,gray
468,2,41,40.75899,-73.99259,2.07,1,351,1,1,0,gray
262,3,33,40.72013,-73.9962,1.8,1,10,1,1,3,black
120,1,1,40.66056,-73.75766,0.06,4,160,3,2,3,black
286,2,33,40.70927,-73.90512,4.25,2,91,3,1,3,black
184,1,2,40.76322,-73.97729,0.15,59,0,1,2,3,black
66,3,69,40.6502,-73.95194,3.47,2,27,2,2,3,black
99,1,2,40.68574,-73.73454,0.11,5,180,3,2,0,gray
222,3,4,40.71115,-73.95462,0.22,1,0,2,1,3,black
180,30,6,40.72093,-73.99094,0.31,16,338,1,1,0,gray
700,2,3,40.72949,-73.98726,0.41,1,193,1,1,0,gray
103,30,1,40.8125,-73.91576,0.2,1,0,4,2,3,black
70,3,191,40.75106,-73.9969,9.61,22,39,1,2,3,black
160,30,3,40.76836,-73.95273,0.16,47,291,1,1,0,gray
195,30,10,40.70696,-73.94717,0.53,4,335,2,1,0,gray
131,2,1,40.6622,-73.94462,0.05,4,0,2,2,3,black
91,2,62,40.75103,-73.99824,3.19,22,70,1,2,3,black
75,2,17,40.687,-73.92286,0.92,3,57,2,2,3,black
140,5,31,40.80258,-73.95762,1.57,9,365,1,2,0,gray
68,30,7,40.6880231,-73.94297399999999,0.4,25,290,2,2,0,gray
99,30,8,40.770451,-73.955894,0.43,38,252,1,1,0,gray
245,1,59,40.66234184368932,-73.77104771930767,2.9,3,355,3,1,0,gray
150,2,21,40.56748,-73.87111,1.06,5,342,3,2,0,gray
87,1,58,40.70823,-73.90525,3.87,4,269,3,1,0,gray
75,5,1,40.80666,-73.9478,0.06,3,278,1,2,0,gray
250,7,19,40.72817,-73.82071,0.95,3,173,3,1,0,gray
51,1,4,40.76101,-73.88445,0.21,3,82,3,2,3,black
197,3,46,40.7432,-73.91095,2.31,1,69,3,1,3,black
290,30,5,40.75539,-73.99676,0.27,6,337,1,1,0,gray
45,30,3,40.68479,-73.91406,0.16,28,339,2,2,0,gray
528,2,56,40.75275,-73.9933,2.81,5,360,1,1,0,gray
275,30,1,40.73253,-73.95839,0.05,1,0,2,1,3,black
185,3,61,40.69204,-73.86595,3.11,2,139,3,1,3,black
134,30,9,40.64473,-73.96204,0.58,1,70,2,1,3,black
79,2,2,40.68639,-73.95313,0.17,2,0,2,2,3,black
139,1,37,40.73915,-73.8757,1.82,178,26,3,1,3,black
240,1,65,40.63431,-74.02398,3.21,2,2,2,1,3,black
100,2,1,40.71677,-73.95864,0.48,1,119,2,2,3,black
137,1,52,40.77489,-73.96169,2.85,3,0,1,2,3,black
230,1,5,40.68813,-73.94723,0.34,1,18,2,1,3,black
142,14,15,40.70959,-73.95317,0.79,1,46,2,1,3,black
175,2,1,40.70692,-73.83618,0.06,1,0,3,2,3,black
160,30,15,40.71804,-73.99685,0.75,1,149,1,1,3,black
100,5,21,40.71366,-73.98729,1.2,1,30,1,2,3,black
220,4,19,40.6774,-74.00789,1.04,1,65,2,1,3,black
1078,30,9,40.73312,-74.00027,0.46,21,334,1,1,1,green
999,1,15,40.73382,-73.8487,0.76,2,356,3,1,1,green
351,4,44,40.71401,-73.96616,2.28,1,229,2,1,0,gray
74,3,30,40.81926,-73.94216,1.6,1,158,1,2,3,black
